시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,보관대수,설치연도,설치형태,차양막 설치여부,공기주입기 비치여부,공기주입기 유형,수리대 설치여부,관리기관 전화번호,관리기관명,데이터갱신일자,업태구분명,위도,경도
경기도,파주시,광탄면,"41480350",생활편의형SOC,CVNTL,자전거보관소,광탄면사무소,CVNTL_24_41480_03568,,경기도 파주시 광탄면 혜음로 1044,경기도 파주시 광탄면 신산리 134-1,10,"","",Y,Y,수동식,N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7761460000,126.8513260000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉역 맞은편,CVNTL_24_41480_03589,,경기도 파주시 금빛로 19,경기도 파주시 금촌동 986-4,20,"","",N,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7512780000,126.7664600000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금촌역,CVNTL_24_41480_03590,,경기도 파주시 새꽃로 193,경기도 파주시 금촌동 329-355,112,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7655560000,126.7739300000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉역,CVNTL_24_41480_03582,,경기도 파주시 금릉역로 85,경기도 파주시 금촌동 605-1,120,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7522280000,126.7650450000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉역 맞은편,CVNTL_24_41480_03581,,경기도 파주시 금빛로 19,경기도 파주시 금촌동 986-4,20,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7512780000,126.7664600000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금향초옆(고가 밑),CVNTL_24_41480_03707,,"",경기도 파주시 금촌동 978-25,30,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7518040000,126.7756300000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,중앙보행로(금릉초),CVNTL_24_41480_03708,,"",경기도 파주시 금촌동 978-23,30,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7517970000,126.7711600000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,로데오로,CVNTL_24_41480_03710,,"",경기도 파주시 금촌동 978-16,30,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7524720000,126.7686400000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,로데오 분수공원,CVNTL_24_41480_03711,,"",경기도 파주시 금촌동 986-3,10,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7516700000,126.7662600000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금촌2동 행정복지센터,CVNTL_24_41480_03575,,경기도 파주시 쇠재로 115,경기도 파주시 금촌동 1011,17,"","",Y,Y,수동식,N,"031-940-4677",파주시청,2022-07-11,,37.7514270000,126.7772300000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,파주시평생학습관,CVNTL_24_41480_03583,,경기도 파주시 금정3길 40,경기도 파주시 금촌동 952-4,9,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7568630000,126.7740100000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉중학교,CVNTL_24_41480_03569,,경기도 파주시 후곡로 66,경기도 파주시 금촌동 996,30,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7511830000,126.7729100000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉역,CVNTL_24_41480_03570,,경기도 파주시 금릉역로 85,경기도 파주시 금촌동 605-1,120,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7522280000,126.7650450000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금촌역,CVNTL_24_41480_03572,,경기도 파주시 새꽃로 193,경기도 파주시 금촌동 329-355,112,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7655560000,126.7739300000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금촌체육공원,CVNTL_24_41480_03573,,경기도 파주시 평화로 120,경기도 파주시 금촌동 378,10,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7672900000,126.7671660000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉역 맞은편,CVNTL_24_41480_03574,,경기도 파주시 금빛로 19,경기도 파주시 금촌동 986-4,20,"","",N,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7512780000,126.7664600000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금촌2동 주민센터,CVNTL_24_41480_03576,,경기도 파주시 쇠재로 115,경기도 파주시 금촌동 1011,17,"","",Y,Y,수동식,N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7514270000,126.7772300000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉역 맞은편,CVNTL_24_41480_03579,,경기도 파주시 금빛로 19,경기도 파주시 금촌동 986-4,20,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7512780000,126.7664600000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉역,CVNTL_24_41480_03580,,경기도 파주시 금릉역로 85,경기도 파주시 금촌동 605-1,120,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7522280000,126.7650450000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금화초등학교,CVNTL_24_41480_03584,,경기도 파주시 새꽃로 55,경기도 파주시 금촌동 974,10,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7550050000,126.7680300000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금촌체육공원,CVNTL_24_41480_03585,,경기도 파주시 평화로 120,경기도 파주시 금촌동 378,10,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7672900000,126.7671660000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금화초등학교,CVNTL_24_41480_03586,,경기도 파주시 새꽃로 55,경기도 파주시 금촌동 974,10,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7550050000,126.7680300000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,교육문화회관,CVNTL_24_41480_03587,,경기도 파주시 금정3길 40,경기도 파주시 금촌동 952-4,9,"","",N,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7568630000,126.7740100000
경기도,파주시,금촌동,"41480101",생활편의형SOC,CVNTL,자전거보관소,금릉역,CVNTL_24_41480_03588,,경기도 파주시 금릉역로 85,경기도 파주시 금촌동 605-1,120,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7522280000,126.7650450000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,와석초등학교,CVNTL_24_41480_03591,,경기도 파주시 한빛로 7,경기도 파주시 야당동 1008,53,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7103700000,126.7532000000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,한빛초등학교,CVNTL_24_41480_03594,,경기도 파주시 미래로408번길 77,경기도 파주시 야당동 983,72,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7145900000,126.7510900000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,야당역 1번출구,CVNTL_24_41480_03595,,경기도 파주시 소리천로 10,경기도 파주시 야당동 1088,80,"","",Y,Y,수동식,N,"031-940-4677",파주시청,2022-07-11,,37.7128330000,126.7615200000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,야당역 3번출구,CVNTL_24_41480_03596,,경기도 파주시 소리천로 10,경기도 파주시 야당동 1088,30,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7128330000,126.7615200000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,운정초등학교,CVNTL_24_41480_03597,,경기도 파주시 와석순환로 35-34,경기도 파주시 야당동 1027,53,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7079620000,126.7540400000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,와석초등학교,CVNTL_24_41480_03598,,경기도 파주시 한빛로 7,경기도 파주시 야당동 1008,53,"","",N,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7103700000,126.7532000000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,한빛고등학교,CVNTL_24_41480_03599,,경기도 파주시 한빛로 56,경기도 파주시 야당동 992,46,"","",N,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7144550000,126.7546700000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,야당역 2번출구,CVNTL_24_41480_03601,,경기도 파주시 소리천로 10,경기도 파주시 야당동 1088,20,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7128330000,126.7615200000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,한빛도서관,CVNTL_24_41480_03602,,경기도 파주시 와석순환로 94,경기도 파주시 야당동 1003-1,25,"","",N,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7119940000,126.7494300000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,야당역 2번출구,CVNTL_24_41480_03603,,경기도 파주시 소리천로 10,경기도 파주시 야당동 1088,20,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7128330000,126.7615200000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,야당역 3번출구,CVNTL_24_41480_03604,,경기도 파주시 소리천로 10,경기도 파주시 야당동 1088,30,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7128330000,126.7615200000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,야당역 1번출구,CVNTL_24_41480_03605,,경기도 파주시 소리천로 10,경기도 파주시 야당동 1088,80,"","",Y,Y,수동식,N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7128330000,126.7615200000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,한빛초등학교,CVNTL_24_41480_03606,,경기도 파주시 미래로408번길 77,경기도 파주시 야당동 983,72,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7145900000,126.7510900000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,한빛도서관,CVNTL_24_41480_03607,,경기도 파주시 와석순환로 94,경기도 파주시 야당동 1003-1,25,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7119940000,126.7494300000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,새암공원 앞 버스정류장,CVNTL_24_41480_03677,,"",경기도 파주시 야당동 1022-5,14,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7093500000,126.7464200000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,새암공원,CVNTL_24_41480_03678,,"",경기도 파주시 야당동 1022,10,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7095500000,126.7473800000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,한빛고등학교,CVNTL_24_41480_03592,,경기도 파주시 한빛로 36,경기도 파주시 야당동 1013,46,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7133030000,126.7546300000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,한빛중학교,CVNTL_24_41480_03608,,경기도 파주시 한빛로 56,경기도 파주시 야당동 992,64,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7144550000,126.7546700000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,운정초등학교,CVNTL_24_41480_03593,,경기도 파주시 와석순환로 35-34,경기도 파주시 야당동 1027,53,"","",Y,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7079620000,126.7540400000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,한빛중학교,CVNTL_24_41480_03600,,경기도 파주시 한빛로 56,경기도 파주시 야당동 992,64,"","",Y,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7144550000,126.7546700000
경기도,파주시,야당동,"41480108",생활편의형SOC,CVNTL,자전거보관소,야당역 인근,CVNTL_24_41480_03388,,경기도 파주시 송학1길 67-7,경기도 파주시 야당동 420-1,5,"","",N,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7128940000,126.7620500000
경기도,파주시,다율동,"41480109",생활편의형SOC,CVNTL,자전거보관소,물푸레도서관,CVNTL_24_41480_03609,,경기도 파주시 청석로 360,경기도 파주시 다율동 981,20,"","",N,N,"",N,"031-940-4677",파주시청,2022-07-11,,37.7340430000,126.7202400000
경기도,파주시,다율동,"41480109",생활편의형SOC,CVNTL,자전거보관소,물푸레도서관,CVNTL_24_41480_03610,,경기도 파주시 청석로 360,경기도 파주시 다율동 981,20,"","",N,N,"",N,"031-940-4677",경기도 파주시청,2022-07-11,,37.7340430000,126.7202400000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,금호공원,CVNTL_24_41310_00336,,"",경기도 구리시 교문동 822,5,"",거치형,N,N,"",N,"031-550-2419",구리시청,2022-07-11,,37.5857430000,127.1341800000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,교문1동사무소,CVNTL_24_41310_00339,,경기도 구리시 경춘로 131,경기도 구리시 교문동 259-10,10,"",거치형,N,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.6010400000,127.1297900000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,동양아파트앞,CVNTL_24_41310_00340,,경기도 구리시 장자대로 58,경기도 구리시 교문동 825-2,7,"2016",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5873340000,127.1368940000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,구리아트홀,CVNTL_24_41310_00343,,경기도 구리시 아차산로 453,경기도 구리시 교문동 365-2,15,"2012",거치형,Y,N,"",N,"031-550-8804",구리시청,2022-07-11,,37.5955500000,127.1297200000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,교문1동주민센터,CVNTL_24_41310_00346,,경기도 구리시 경춘로 111,경기도 구리시 교문동 262-4,10,"",거치형,N,N,"",N,"031-550-2604",구리시청,2022-07-11,,37.6012040000,127.1276600000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,구리시청,CVNTL_24_41310_00347,,경기도 구리시 아차산로 439,경기도 구리시 교문동 390-1,7,"2012",거치형,Y,N,"",N,"031-550-2176",구리시청,2022-07-11,,37.5943800000,127.1297900000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,장자초교 후문좌우,CVNTL_24_41310_00345,,경기도 구리시 장자대로 40,경기도 구리시 교문동 824,136,"2006",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5869800000,127.1353500000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,정각사 입구(현대자동차공업사부근),CVNTL_24_41310_00348,,경기도 구리시 아차산로 439,경기도 구리시 교문동 390-1,14,"2007",거치형,Y,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.5943800000,127.1297900000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,구리경찰서,CVNTL_24_41310_00356,,경기도 구리시 아차산로 359,경기도 구리시 교문동 462-3,14,"2017",거치형,Y,Y,"",N,"031-560-9322",구리경찰서,2022-07-11,,37.5872570000,127.1290700000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,장자초교 사거리 보도,CVNTL_24_41310_00358,,경기도 구리시 장자대로 40,경기도 구리시 교문동 824,28,"2007",거치형,N,Y,기계식,N,"031-550-2279",구리시청,2022-07-11,,37.5869800000,127.1353500000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,교문2동사무소 앞,CVNTL_24_41310_00361,,경기도 구리시 장자대로 34,경기도 구리시 교문동 821,14,"2001",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5870060000,127.1341400000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,구리시체육관,CVNTL_24_41310_00352,,경기도 구리시 체육관로 131,경기도 구리시 교문동 3-2,7,"",거치형,Y,N,"",N,"031-550-3700",구리시도시공사,2022-07-11,,37.5959780000,127.1364500000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,구리시청2,CVNTL_24_41310_00353,,경기도 구리시 아차산로 439,경기도 구리시 교문동 390-1,7,"2018",거치형,N,N,"",N,"031-550-2176",구리시청,2022-07-11,,37.5943800000,127.1297900000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,남양주세무서,CVNTL_24_41310_00355,,경기도 구리시 안골로 36,경기도 구리시 교문동 736-2,9,"",거치형,N,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.5967400000,127.1349260000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,교문도서관,CVNTL_24_41310_00362,,경기도 구리시 안골로30번길 45,경기도 구리시 교문동 747-2,40,"",거치형,N,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.5952000000,127.1345700000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,목양교회 앞,CVNTL_24_41310_00363,,경기도 구리시 장자호수길 67,경기도 구리시 교문동 827,20,"2014",거치형,N,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.5849230000,127.1376650000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,도림초교 육교 아래,CVNTL_24_41310_00364,,경기도 구리시 아차산로 439,경기도 구리시 교문동 390-1,35,"2009",거치형,N,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.5943800000,127.1297900000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,한성1차@사거리,CVNTL_24_41310_00365,,경기도 구리시 이문안로 51,경기도 구리시 교문동 766-1,7,"",거치형,N,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.5938800000,127.1366600000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,교문도서관,CVNTL_24_41310_00366,,경기도 구리시 안골로30번길 45,경기도 구리시 교문동 747-2,37,"",거치형,Y,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.5952000000,127.1345700000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,백문초 앞 자자대로 부분,CVNTL_24_41310_00367,,경기도 구리시 장자대로13번길 12,경기도 구리시 교문동 808-1,14,"2017",거치형,N,Y,"",N,"031-550-2876",구리시청,2022-07-11,,37.5886080000,127.1327900000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,장자중학교 후문앞,CVNTL_24_41310_00368,,경기도 구리시 장자호수길 45,경기도 구리시 교문동 823,21,"2014",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5858420000,127.1351600000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,장자초교 정문좌우,CVNTL_24_41310_00370,,경기도 구리시 장자대로 40,경기도 구리시 교문동 824,211,"2005",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5869800000,127.1353500000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,구리경찰서,CVNTL_24_41310_00371,,경기도 구리시 아차산로 359,경기도 구리시 교문동 462-3,14,"",거치형,Y,N,"",N,"031-560-9322",구리경찰서,2022-07-11,,37.5872570000,127.1290700000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,한성APT사거리 정류장앞,CVNTL_24_41310_00372,,경기도 구리시 이문안로 51,경기도 구리시 교문동 766-1,5,"",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5938800000,127.1366600000
경기도,구리시,교문동,"41310104",생활편의형SOC,CVNTL,자전거보관소,교문2동주민센터,CVNTL_24_41310_00411,,경기도 구리시 장자대로 34,경기도 구리시 교문동 821,10,"",거치형,Y,N,"",N,"031-550-2605",구리시청,2022-07-11,,37.5870060000,127.1341400000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,우진빌딩 앞(주공101동건너편),CVNTL_24_41310_00412,,경기도 구리시 건원대로 79,경기도 구리시 인창동 382-8,20,"",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.6080500000,127.1386000000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,인창유수지주차장 진입로,CVNTL_24_41310_00413,,경기도 구리시 건원대로34번길 34,경기도 구리시 인창동 674-1,50,"",거치형,Y,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.6041680000,127.1425550000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,구리역 선하주차장,CVNTL_24_41310_00374,,"",경기도 구리시 인창동 316-10,30,"",거치형,N,N,"",N,"15447788",한국철도공사,2022-07-11,,37.6029930000,127.1421660000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,늘푸른공원,CVNTL_24_41310_00375,,경기도 구리시 건원대로34번길 76,경기도 구리시 인창동 674-2,46,"",거치형,N,N,"",N,"031-550-2419",구리시청,2022-07-11,,37.6045300000,127.1438500000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,동구하늘공원,CVNTL_24_41310_00376,,경기도 구리시 건원대로76번길 127,경기도 구리시 인창동 669-1,15,"",거치형,N,N,"",N,"031-550-2419",구리시청,2022-07-11,,37.6070600000,127.1460300000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,인창도서관,CVNTL_24_41310_00380,,경기도 구리시 건원대로34번길 90,경기도 구리시 인창동 674-4,56,"",거치형,N,N,"",N,"031-550-8464",구리시청,2022-07-11,,37.6050700000,127.1458500000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,롯데백화점 남문앞,CVNTL_24_41310_00382,,경기도 구리시 경춘로 261,경기도 구리시 인창동 677,25,"2012",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.6027450000,127.1438140000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,배탈고개 일신건영A정류장,CVNTL_24_41310_00383,,경기도 구리시 동구릉로 95,경기도 구리시 인창동 487-32,10,"",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.6086900000,127.1346200000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,인창지구대,CVNTL_24_41310_00384,,경기도 구리시 건원대로34번길 31,경기도 구리시 인창동 671-2,9,"",거치형,Y,N,"",N,"031-560-9322",구리경찰서,2022-07-11,,37.6054570000,127.1415200000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,구리시청소년수련관,CVNTL_24_41310_00387,,경기도 구리시 건원대로34번길 32-10,경기도 구리시 인창동 673-4,20,"",거치형,Y,N,"",N,"031-550-2645",구리시청,2022-07-11,,37.6037830000,127.1417300000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,삼원프라자 외환은행앞,CVNTL_24_41310_00388,,경기도 구리시 건원대로 42,경기도 구리시 인창동 670-5,12,"",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.6048400000,127.1403700000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,삼보아파트앞 정류장,CVNTL_24_41310_00389,,경기도 구리시 건원대로 56,경기도 구리시 인창동 665-1,10,"",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.6069560000,127.1403600000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,롯데백화점 북문앞,CVNTL_24_41310_00390,,경기도 구리시 경춘로 261,경기도 구리시 인창동 677,14,"2012",거치형,N,N,"",N,"031-550-2876",구리시청,2022-07-11,,37.6027450000,127.1438140000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,동구동주민센터,CVNTL_24_41310_00392,,경기도 구리시 동구릉로148번길 25,경기도 구리시 인창동 699-1,10,"",거치형,Y,N,"",N,"031-550-2602",구리시청,2022-07-11,,37.6116680000,127.1393300000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,국민은행(LG전자)앞,CVNTL_24_41310_00393,,경기도 구리시 건원대로 95,경기도 구리시 인창동 412-15,7,"",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.6093520000,127.1380540000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,여성노인회관,CVNTL_24_41310_00394,,경기도 구리시 건원대로34번길 32-20,경기도 구리시 인창동 673-5,20,"",거치형,Y,N,"",N,"031-550-2951",구리시청,2022-07-11,,37.6034360000,127.1418840000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,구리역 1번출구,CVNTL_24_41310_00386,,경기도 구리시 건원대로34번길 32-29,경기도 구리시 인창동 244-2,150,"",거치형,N,N,"",N,"15447788",한국철도공사,2022-07-11,,37.6034160000,127.1444800000
경기도,구리시,인창동,"41310103",생활편의형SOC,CVNTL,자전거보관소,보건소,CVNTL_24_41310_00414,,경기도 구리시 건원대로34번길 84,경기도 구리시 인창동 674-3,10,"",거치형,Y,N,"",N,"031-550-8616",구리시청,2022-07-11,,37.6046830000,127.1450500000
경기도,구리시,토평동,"41310107",생활편의형SOC,CVNTL,자전거보관소,토평중학교후문 앞,CVNTL_24_41310_00416,,경기도 구리시 장자대로111번길 56,경기도 구리시 토평동 959,120,"2015",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5885500000,127.1457750000
경기도,구리시,토평동,"41310107",생활편의형SOC,CVNTL,자전거보관소,구리한강시민공원,CVNTL_24_41310_00395,,"",경기도 구리시 토평동 954,10,"",거치형,N,N,"",N,"031-550-2419",구리시청,2022-07-11,,37.5740360000,127.1511100000
경기도,구리시,토평동,"41310107",생활편의형SOC,CVNTL,자전거보관소,벌말로 200[새롬프라지],CVNTL_24_41310_00396,,경기도 구리시 벌말로 200,경기도 구리시 토평동 998,20,"2016",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5940400000,127.1510000000
경기도,구리시,토평동,"41310107",생활편의형SOC,CVNTL,자전거보관소,한주빌딩앞,CVNTL_24_41310_00397,,경기도 구리시 벌말로 194,경기도 구리시 토평동 998-3,14,"",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5935800000,127.1508200000
경기도,구리시,토평동,"41310107",생활편의형SOC,CVNTL,자전거보관소,"구리여중,고정류장앞",CVNTL_24_41310_00399,,경기도 구리시 벌말로 186,경기도 구리시 토평동 997-1,10,"",거치형,N,N,"",N,"031-550-2279",구리시청,2022-07-11,,37.5928650000,127.1505700000
