시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,공원구분,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터갱신일자,업태구분명,위도,경도
경기도,안성시,당왕동,"41550125",생활편의형SOC,CVNTL,도시공원,"17호공원",CVNTL_22_41550_02112,,경기도 안성시 고수2로 9,경기도 안성시 당왕동 534-5,어린이공원,1798,"","","","","",1989-12-19,안성시청,"031-678-5392","2022-07-11",,37.0143170000,127.2574300000
경기도,광주시,도척면,"41610330",생활편의형SOC,CVNTL,도시공원,노곡어린이공원,CVNTL_22_41610_00392,,경기도 광주시 도척면 도척로 559,경기도 광주시 도척면 노곡리 240-1,어린이공원,2394,운동기구,조합놀이대,"","","",,광주도시관리공사,"031-762-1039","2022-07-11",,37.3040920000,127.3306500000
경기도,화성시,기산동,"41590119",생활편의형SOC,CVNTL,도시공원,행림 어린이공원,CVNTL_22_41590_03628,,경기도 화성시 동탄지성로  334,경기도 화성시,어린이공원,1500,"","",조합놀이대 등,"","",2006-12-11,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2224350000,127.0488100000
경기도,화성시,기산동,"41590119",생활편의형SOC,CVNTL,도시공원,틀뫼2호 어린이공원(푸른꿈),CVNTL_22_41590_03652,,경기도 화성시 동탄지성로391번길 24-6,경기도 화성시 기산동 376-2,어린이공원,1671,"","",조합놀이대 등,"","",2010-10-08,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2262900000,127.0456160000
경기도,화성시,기산동,"41590119",생활편의형SOC,CVNTL,도시공원,울트라2호 어린이공원(크로바),CVNTL_22_41590_03653,,경기도 화성시 동탄지성로 294,경기도 화성시 기산동 468,어린이공원,2693,"","",조합놀이대 등,"","",2006-12-11,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2199360000,127.0530850000
경기도,화성시,기산동,"41590119",생활편의형SOC,CVNTL,도시공원,틀뫼1호 어린이공원(노을),CVNTL_22_41590_03655,,경기도 화성시 동탄지성로 405,경기도 화성시 기산동 370,어린이공원,4859,"","",조합놀이대 등,"","",2010-10-08,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2283170000,127.0442660000
경기도,화성시,기산동,"41590119",생활편의형SOC,CVNTL,도시공원,제86호 소공원(꽃마리),CVNTL_22_41590_03656,,경기도 화성시 동탄지성로270번길 27,경기도 화성시 기산동 13,소공원,6208,"","",등의자 등,"","",2010-12-23,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2190900000,127.0541700000
경기도,화성시,기산동,"41590119",생활편의형SOC,CVNTL,도시공원,기산1지구 소공원85호,CVNTL_22_41590_03659,,경기도 화성시 동탄지성로 293,경기도 화성시 기산동 467,소공원,3685,"","",등의자 등,"","",2010-12-23,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2199970000,127.0513900000
경기도,화성시,기산동,"41590119",생활편의형SOC,CVNTL,도시공원,제87호 소공원(솜다리),CVNTL_22_41590_03657,,경기도 화성시 효행로 1177,경기도 화성시 기산동 44-7,소공원,746,"","",등의자 등,"","",2010-12-23,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2157940000,127.0542760000
경기도,화성시,기산동,"41590119",생활편의형SOC,CVNTL,도시공원,울트라1호 어린이공원(참누리),CVNTL_22_41590_03654,,경기도 화성시 동탄지성로 294,경기도 화성시 기산동 468,어린이공원,2223,"","",조합놀이대 등,"","",2006-12-11,경기도 화성시청 공원관리과,"031-5189-6626","2022-07-11",,37.2199360000,127.0530850000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍제5어린이공원,CVNTL_22_41630_02326,,"",경기도 양주시 광사동 682,어린이공원,1916,"",조합놀이대+흔들놀이,파고라+원형벤치+앉음벽,"","",2004-12-29,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7892070000,127.0807800000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍 문화공원,CVNTL_22_41630_02324,,"",경기도 양주시 광사동 697,문화공원,4234,"",조합놀이대+흔들놀이,파고라+앉음벽+화장실,"","",2004-12-29,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7907640000,127.0853350000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍제4어린이공원,CVNTL_22_41630_02325,,"",경기도 양주시 광사동 671-4,어린이공원,1335,"",흔들놀이+개구리사운드+조합놀이대,파고라+등벤치,"","",2004-12-29,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7921680000,127.0802000000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍제6어린이공원,CVNTL_22_41630_02327,,"",경기도 양주시 광사동 707,어린이공원,2239,"",조합놀이대+흔들놀이,평벤치+파고라,"","",2004-12-29,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7873100000,127.0814360000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍제2근린공원(하늘물),CVNTL_22_41630_02351,,경기도 양주시 고읍남로 205,경기도 양주시 광사동 659,근린공원,75051,농구장+게이트볼장+배드민턴장,물놀이시설(바닥분수),화장실+등벤치+파고라,"","",2004-12-29,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7916870000,127.0847500000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍제3근린공원(토리),CVNTL_22_41630_02352,,경기도 양주시 고읍남로191번길 59,경기도 양주시 광사동 683,근린공원,46586,"","",정자+등벤치+앉음벽+자전거보관대,"","",2004-12-29,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7915340000,127.0811200000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍제4근린공원(나누리),CVNTL_22_41630_02353,,경기도 양주시 고읍남로 46,경기도 양주시 광사동 714,근린공원,22960,농구장+축구장,"",화장실+평벤치+파고라,"","",2004-12-29,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7928920000,127.0774840000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍제5근린공원(나리),CVNTL_22_41630_02354,,경기도 양주시 광사로 131-66,경기도 양주시 광사동 731,근린공원,25053,전통그네,발물놀이시설,정자+벤치+파고라+화장실+자전거보관대,"","",2004-12-29,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7858000000,127.0818300000
경기도,양주시,광사동,"41630106",생활편의형SOC,CVNTL,도시공원,고읍 광장공원,CVNTL_22_41630_02328,,경기도 양주시 부흥로 1932,경기도 양주시 광사동 652,기타,3481,"","",파고라+앉음벽+등벤치+자전거보관대,"","",,경기도 양주시청 공원사업과,"031-8082-7311","2022-07-11",,37.7953260000,127.0784900000
경기도,안성시,옥산동,"41550122",생활편의형SOC,CVNTL,도시공원,아양2호소공원,CVNTL_22_41550_02113,,"",경기도 안성시 옥산동 558,소공원,795,"","","","","",2011-12-05,안성시청,"031-678-5392","2022-07-11",,37.0087400000,127.2549000000
경기도,안성시,옥산동,"41550122",생활편의형SOC,CVNTL,도시공원,아양1호공원,CVNTL_22_41550_02117,,"",경기도 안성시 옥산동 349,어린이공원,2643,"","","","","",2011-11-05,안성시청,"031-678-5392","2022-07-11",,37.0032580000,127.2540500000
경기도,안성시,옥산동,"41550122",생활편의형SOC,CVNTL,도시공원,아양1호소공원,CVNTL_22_41550_02118,,"",경기도 안성시 옥산동 18-5,소공원,3483,"","","","","",2011-12-05,안성시청,"031-678-5392","2022-07-11",,37.0118140000,127.2507300000
경기도,안성시,옥산동,"41550122",생활편의형SOC,CVNTL,도시공원,아양1호근린공원,CVNTL_22_41550_02114,,"",경기도 안성시 옥산동 360,근린공원,36324,"","","","","",2011-12-05,안성시청,"031-678-5392","2022-07-11",,37.0055800000,127.2512200000
경기도,안성시,보개면,"41550310",생활편의형SOC,CVNTL,도시공원,문화공원2,CVNTL_22_41550_02119,,경기도 안성시 보개면 남사당로 198-9,경기도 안성시 보개면 복평리 34-24,문화공원,15055,"","","","","",2011-08-05,안성시청,"031-678-5392","2022-07-11",,37.0329250000,127.3125400000
경기도,안성시,서운면,"41550330",생활편의형SOC,CVNTL,도시공원,"4산단 근린공원2",CVNTL_22_41550_02121,,"",경기도 안성시 서운면 양촌리 487,근린공원,15042,"","","","","",2010-06-04,안성시청,"031-678-5392","2022-07-11",,36.9520570000,127.2572700000
경기도,안성시,서운면,"41550330",생활편의형SOC,CVNTL,도시공원,"33호공원",CVNTL_22_41550_02120,,"",경기도 안성시 서운면 신촌리 17-6,어린이공원,1566,"","","","","",1984-12-27,안성시청,"031-678-5392","2022-07-11",,36.9419300000,127.2578000000
경기도,안성시,서운면,"41550330",생활편의형SOC,CVNTL,도시공원,신능공원,CVNTL_22_41550_02122,,"",경기도 안성시 서운면 신능리 223-4,근린공원,9970,"","","","","",2001-02-03,안성시청,"031-678-5392","2022-07-11",,36.9727900000,127.2672400000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(7) 근린공원,CVNTL_22_41480_02780,,"",경기도 파주시 탄현면 법흥리 1652-470,근린공원,10582,"","","","","",2005-06-14,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7871320000,126.7014700000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,탄현지방산업단지 어린이공원,CVNTL_22_41480_02781,,"",경기도 파주시 탄현면 성동리 693-20,어린이공원,1504,"","","","","",2001-09-26,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7928160000,126.6931400000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(고산원)공원,CVNTL_22_41480_02782,,"",경기도 파주시 탄현면 성동리 680,근린공원,10594,"","","",공연장,"",1994-01-01,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7775650000,126.6908300000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(계절화원)공원,CVNTL_22_41480_02783,,"",경기도 파주시 탄현면 성동리 669-3,근린공원,7274,"","","","","",1994-01-01,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7810360000,126.6879400000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(3) 달맞이동산공원,CVNTL_22_41480_02784,,"",경기도 파주시 탄현면 법흥리 1652-141,근린공원,10121,"","","","","",2005-06-14,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7897640000,126.6976240000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(2) 노을동산공원,CVNTL_22_41480_02785,,"",경기도 파주시 탄현면 법흥리 1652-585,근린공원,56189,"","","","","",2005-06-14,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7902500000,126.7022700000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,풍뎅이공원-2,CVNTL_22_41480_02787,,"",경기도 파주시 탄현면 법흥리 1733-3,어린이공원,794,"",조합놀이대+그네,"","","",2000-08-23,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7730670000,126.7007700000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,약산공원,CVNTL_22_41480_02789,,"",경기도 파주시 탄현면 법흥리 1571,어린이공원,1720,"",조합놀이대+그네,"","","",1994-01-01,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7723900000,126.7052500000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,여치공원,CVNTL_22_41480_02790,,"",경기도 파주시 탄현면 법흥리 1578,어린이공원,1825,"",조합놀이대+그네,"","","",1994-01-01,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7708050000,126.7037700000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(락가든)공원,CVNTL_22_41480_02793,,"",경기도 파주시 탄현면 성동리 681,근린공원,12987,"","","","","",1994-01-01,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7784650000,126.6917400000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(5) 근린공원,CVNTL_22_41480_02794,,"",경기도 파주시 탄현면 법흥리 1652-343,근린공원,2623,"","","","","",2005-06-14,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7868600000,126.6966700000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(4) 갈대광장공원,CVNTL_22_41480_02914,,경기도 파주시 탄현면 헤이리마을길 70-21,경기도 파주시 탄현면 법흥리 1652-239,근린공원,9526,"","","","","",2005-06-14,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7881700000,126.6992400000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(6) 근린공원,CVNTL_22_41480_02779,,"",경기도 파주시 탄현면 법흥리 1652-403,근린공원,8629,"","","","","",2005-06-14,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7866000000,126.6988700000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,소금쟁이공원,CVNTL_22_41480_02792,,"",경기도 파주시 탄현면 법흥리 1596,어린이공원,2560,게이트볼장,조합놀이대+그네,"","","",1994-01-01,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7694440000,126.7012300000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,통일동산(1) 근린공원,CVNTL_22_41480_02778,,경기도 파주시 탄현면 풍뎅이길 199,경기도 파주시 탄현면 법흥리 1701,근린공원,42598,족구장,"",화장실+주차장,"","",1994-01-01,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7761540000,126.7043150000
경기도,파주시,탄현면,"41480320",생활편의형SOC,CVNTL,도시공원,하늘소공원,CVNTL_22_41480_02791,,경기도 파주시 탄현면 풍뎅이길 199,경기도 파주시 탄현면 법흥리 1701,근린공원,1626,"","","","","",2000-08-23,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.7761540000,126.7043150000
경기도,파주시,법원읍,"41480256",생활편의형SOC,CVNTL,도시공원,조리어린이공원,CVNTL_22_41480_02795,,"",경기도 파주시 법원읍 법원리 산40-3,어린이공원,1757,"",조합놀이대,"","","",2010-05-25,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.8482670000,126.8837360000
경기도,파주시,법원읍,"41480256",생활편의형SOC,CVNTL,도시공원,법원소공원3,CVNTL_22_41480_02797,,경기도 파주시 법원읍 사임당로770번길 28-23,경기도 파주시 법원읍 가야리 380-18,소공원,3580,"","","","","",2011-02-25,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.8483700000,126.8653200000
경기도,파주시,법원읍,"41480256",생활편의형SOC,CVNTL,도시공원,법원어린이공원,CVNTL_22_41480_02798,,"",경기도 파주시 법원읍 가야리 378-1,어린이공원,1579,"",조합놀이대+흔들놀이기구,"","","",2013-07-12,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.8489800000,126.8668440000
경기도,파주시,법원읍,"41480256",생활편의형SOC,CVNTL,도시공원,봉일천어린이공원1,CVNTL_22_41480_02799,,"",경기도 파주시 법원읍 가야리 378-1,어린이공원,4587,"",미끄럼틀+그네,"","","",2017-10-13,경기도 파주시 공원관리과,"031-940-5381","2022-07-11",,37.8489800000,126.8668440000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,공원,CVNTL_22_41430_02571,,"",경기도 의왕시 학의동 590,수변공원,3905,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3833","2022-07-11",,37.3737560000,127.0064540000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,공원,CVNTL_22_41430_02574,,"",경기도 의왕시 학의동 915-1,수변공원,13942,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3833","2022-07-11",,37.3692970000,127.0022900000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,공원,CVNTL_22_41430_02575,,"",경기도 의왕시 학의동 961-3,수변공원,4343,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3833","2022-07-11",,37.3657380000,127.0033400000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,공원,CVNTL_22_41430_02578,,"",경기도 의왕시 학의동 801,어린이공원,2606,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3083","2022-07-11",,37.3746900000,127.0113700000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,백운호수공원,CVNTL_22_41430_02602,,"",경기도 의왕시 학의동 산75-5,근린공원,638180,"","","","","",2002-06-21,경기도 의왕시청,"031-345-3083","2022-07-11",,37.3795470000,127.0059100000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,공원,CVNTL_22_41430_02573,,"",경기도 의왕시 학의동 695,수변공원,8815,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3833","2022-07-11",,37.3721660000,127.0038150000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,공원,CVNTL_22_41430_02576,,"",경기도 의왕시 학의동 885-1,어린이공원,2563,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3083","2022-07-11",,37.3694500000,127.0086100000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,소공원2,CVNTL_22_41430_02579,,"",경기도 의왕시 학의동 산53-4,소공원,1048,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3083","2022-07-11",,37.3730930000,127.0151800000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,소공원1,CVNTL_22_41430_02603,,"",경기도 의왕시 학의동 706-4,소공원,761,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3083","2022-07-11",,37.3705100000,127.0060040000
경기도,의왕시,학의동,"41430106",생활편의형SOC,CVNTL,도시공원,공원,CVNTL_22_41430_02572,,경기도 의왕시 백운호수로 92,경기도 의왕시 학의동 1098,수변공원,27924,"","","","","",2015-01-23,경기도 의왕시청,"031-345-3833","2022-07-11",,37.3729480000,127.0075400000
경기도,포천시,선단동,"41650104",생활편의형SOC,CVNTL,도시공원,선단 제1공원,CVNTL_22_41650_03448,,"",경기도 포천시 선단동 808-40,어린이공원,2973,"","","","","",2010-03-19,경기도 포천시청 생태공원과,"031-538-2358","2022-07-11",,37.8590970000,127.1503140000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,신곡6지구(24호)신곡1공원,CVNTL_22_41570_00769,,"",경기도 김포시 고촌읍 신곡리 999-1,소공원,2621,"","","","","",2016-05-31,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.5900900000,126.7616960000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌체육공원,CVNTL_22_41570_00767,,"",경기도 김포시 고촌읍 신곡리 444-6,체육공원,14445,"","","","","",2011-12-29,경기도 김포시 체육과,"031-980-2585","2022-07-11",,37.6083680000,126.7673100000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,시네폴리스 근린공원1호,CVNTL_22_41570_00768,,"",경기도 김포시 고촌읍 향산리 586-43,근린공원,10028,"","","","","",2017-03-08,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6305160000,126.7348600000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,신곡6지구(25호)신곡2공원,CVNTL_22_41570_00770,,"",경기도 김포시 고촌읍 태리 111-1,소공원,3357,"","","","","",2016-05-31,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.5937900000,126.7541800000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌문화공원1,CVNTL_22_41570_00771,,경기도 김포시 고촌읍 장차로 10,경기도 김포시 고촌읍 신곡리 532-10,문화공원,2661,"","","","","",2014-03-14,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6027900000,126.7705100000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,신곡6지구(25호)신곡2공원,CVNTL_22_41570_00772,,"",경기도 김포시 고촌읍 태리 111-1,소공원,3357,"","","","","",2016-05-31,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.5937900000,126.7541800000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌공원(고촌11호),CVNTL_22_41570_00774,,경기도 김포시 고촌읍 수기로 43,경기도 김포시 고촌읍 신곡리 1250,근린공원,50769,"체력단련시설, 축구장, 배드민턴장","","화장실, 주차장","","",1977-01-27,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.5981200000,126.7670500000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,씨네문화공원1,CVNTL_22_41570_00776,,경기도 김포시 고촌읍 금파로213번길 270-38,경기도 김포시 고촌읍 향산리 463-7,문화공원,16820,"","","","","",2011-12-01,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6307870000,126.7399700000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌2관문공원,CVNTL_22_41570_00778,,경기도 김포시 고촌읍 수기로 8-1,경기도 김포시 고촌읍 신곡리 산112-1,문화공원,26350,"","","","","",2011-12-29,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6021300000,126.7634660000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌어린이19(수기1공원),CVNTL_22_41570_00779,,"",경기도 김포시 고촌읍 신곡리 1249,어린이공원,1715,"","조합놀이대,그네","","","",2005-06-07,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.6000250000,126.7673700000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌어린이20(수기2공원),CVNTL_22_41570_00780,,"",경기도 김포시 고촌읍 신곡리 1260,어린이공원,1522,체력단련시설,"조합놀이대,그네","","","",2005-06-07,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.5968000000,126.7701400000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌어린이21(수기3공원),CVNTL_22_41570_00781,,"",경기도 김포시 고촌읍 신곡리 1268,어린이공원,1567,"","조합놀이대,그네","","","",2005-06-07,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.5962500000,126.7670500000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,향산지구 제2어린이공원,CVNTL_22_41570_00786,,경기도 김포시 고촌읍 금포로621번길 127,경기도 김포시 고촌읍 향산리 16-7,어린이공원,4361,"","","","","",2015-09-25,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6195950000,126.7508200000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,신곡6지구(24호)신곡1공원,CVNTL_22_41570_00787,,"",경기도 김포시 고촌읍 신곡리 999-1,소공원,2621,"","","","","",2016-05-31,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.5900900000,126.7616960000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌제1(고촌24호)공원,CVNTL_22_41570_00788,,"",경기도 김포시 고촌읍 신곡리 1281,근린공원,10092,"체력단련시설, 농구장, 배드민턴장",조합놀이대,"","","",2007-06-11,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.6072960000,126.7722900000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌어린이17공원,CVNTL_22_41570_00791,,"",경기도 김포시 고촌읍 신곡리 1071,어린이공원,2320,체력단련시설,조합놀이대,"","","",1998-02-23,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.6019940000,126.7709500000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,향산근린1공원,CVNTL_22_41570_00794,,"",경기도 김포시 고촌읍 향산리 93-2,근린공원,28293,"","","","","",2015-09-25,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6218570000,126.7414900000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌어린이23공원,CVNTL_22_41570_00793,,"",경기도 김포시 고촌읍 신곡리 1285,어린이공원,2179,체력단련시설,조합놀이대,"","","",2007-05-28,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.6042400000,126.7681000000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,신곡노을공원(고촌31호),CVNTL_22_41570_00782,,경기도 김포시 고촌읍 신곡로3번길 34-15,경기도 김포시 고촌읍 신곡리 1106,근린공원,12881,"체력단련시설, 농구장, 배드민턴장",조합놀이대,화장실,"","",2006-02-06,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.6045720000,126.7729300000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,인향제1공원(고촌25호),CVNTL_22_41570_00783,,경기도 김포시 고촌읍 태리로 267,경기도 김포시 고촌읍 신곡리 886,근린공원,52269,"","","","","",2016-07-22,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.5947150000,126.7625800000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,신곡6지구(26호)신곡3공원,CVNTL_22_41570_00784,,"",경기도 김포시 고촌읍 신곡리 988,어린이공원,9827,"","","","","",2016-05-31,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.5920260000,126.7587000000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,향산지구 제1문화공원,CVNTL_22_41570_00785,,경기도 김포시 고촌읍 상미로 105,경기도 김포시 고촌읍 향산리 5-3,문화공원,6798,"","","","","",2015-09-25,경기도 김포시 공원녹지과,"031-980-2344","2022-07-11",,37.6193600000,126.7519500000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌물류단지(35호)공원,CVNTL_22_41570_00789,,"",경기도 김포시 고촌읍 전호리 667,근린공원,15586,"","","","","",2010-06-30,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.5976070000,126.7825200000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌물류단지(36호)공원,CVNTL_22_41570_00790,,"",경기도 김포시 고촌읍 전호리 717,근린공원,12706,"","","","","",2010-06-30,경기도 김포시 공원관리과,"031-980-5627","2022-07-11",,37.5933900000,126.7898000000
경기도,김포시,고촌읍,"41570253",생활편의형SOC,CVNTL,도시공원,고촌어린이112공원,CVNTL_22_41570_00792,,경기도 김포시 고촌읍 인향로210번길 34-25,경기도 김포시 고촌읍 태리 산162-1,어린이공원,2000,"","","","","",2006-08-14,경기도 김포시 공원관리과,"031-980-5631","2022-07-11",,37.5869700000,126.7562300000
경기도,여주시,상동,"41670101",생활편의형SOC,CVNTL,도시공원,영월근린공원,CVNTL_22_41670_02407,,경기도 여주시 주내로 13,경기도 여주시 상동 132,근린공원,38050,팔돌리기등 4종,"","화장실,주차장, 파고라",도자벽화,"",,경기도 여주시청 산림공원과,"031-887-2603","2022-07-11",,37.2945330000,127.6483400000
경기도,여주시,상동,"41670101",생활편의형SOC,CVNTL,도시공원,"1호공원",CVNTL_22_41670_02408,,"",경기도 여주시 상동 282-4,어린이공원,2540,허리돌리기 등 7종,아이누리놀이터,파고라,"","",,경기도 여주시청 산림공원과,"031-887-2605","2022-07-11",,37.2957950000,127.6395800000
