시도명,시군구명,법정읍면동명,읍면동아이디,SOC유형,SOC유형아이디,구분명,시설명,시설물 아이디,인허가일자,도로명주소,지번주소,주차장관리번호,주차장구분,주차장유형,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,데이터갱신일자,업태구분명,위도,경도
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,한내천3길 쌈지공영주차장,CVNTL_23_41650_00950,,경기도 포천시 구절초로 13,경기도 포천시 신읍동 29-15,"236-2-000035",공영,노외,20,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.8955150000,127.2029000000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,포천시청,CVNTL_23_41650_00961,,경기도 포천시 중앙로 77,경기도 포천시 신읍동 59-4,"236-2-000026",공영,노외,130,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.8942950000,127.2000700000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,보건소앞 노상주차장,CVNTL_23_41650_00960,,경기도 포천시 포천로 1606-3,경기도 포천시 신읍동 179-17,"236-1-000025",공영,노상,25,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시청,"031-538-3493",2022-07-11,,37.9002400000,127.2014540000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,포천시보건소,CVNTL_23_41650_00965,,경기도 포천시 포천로 1612,경기도 포천시 신읍동 164-3,"236-2-000031",공영,노외,37,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.9007100000,127.2012300000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,시가지 노상주차장,CVNTL_23_41650_00954,,경기도 포천시 중앙로 138,경기도 포천시 신읍동 193-1,"236-1-000002",공영,노상,51,"1",미시행,평일,"9:00","18:00","0:00","23:59","0:00","23:59",유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,"031-540-6400",2022-07-11,,37.8983270000,127.2044140000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,원앙길 제1노상주차장,CVNTL_23_41650_00956,,경기도 포천시 원앙로31번길 7,경기도 포천시 신읍동 176-16,"236-1-000004",공영,노상,22,"1",미시행,평일,"9:00","18:00","0:00","23:59","0:00","23:59",유료,30,600,10,200,7000,70000,,현금,경차50퍼센트 할인+장애인 차량 50퍼센트 할인,경기도 포천시시설관리공단,"031-540-6400",2022-07-11,,37.8991740000,127.2015800000
경기도,포천시,신읍동,"41650101",생활편의형SOC,CVNTL,주차장,시가지 노상주차장,CVNTL_23_41650_00963,,경기도 포천시 중앙로75번길 22-1,경기도 포천시 신읍동 125-5,"236-1-000028",공영,노상,51,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.8950230000,127.1985200000
경기도,포천시,내촌면,"41650320",생활편의형SOC,CVNTL,주차장,일동장터공영,CVNTL_23_41650_00970,,경기도 포천시 내촌면 내촌로 52,경기도 포천시 내촌면 내리 496-11,"236-1-000015",공영,노상,80,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.7847600000,127.2268500000
경기도,포천시,일동면,"41650370",생활편의형SOC,CVNTL,주차장,일동장터 주차장,CVNTL_23_41650_00971,,경기도 포천시 일동면 화동로 1090-11,경기도 포천시 일동면 기산리 94-36,"236-2-000019",공영,노외,340,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.9598300000,127.3198200000
경기도,포천시,일동면,"41650370",생활편의형SOC,CVNTL,주차장,사리재5길 주차장,CVNTL_23_41650_00974,,경기도 포천시 일동면 사리재5길 22-17,경기도 포천시 일동면 기산리 87-1,"236-2-000020",공영,노외,24,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.9547730000,127.3206600000
경기도,포천시,일동면,"41650370",생활편의형SOC,CVNTL,주차장,청계천 복개주차장,CVNTL_23_41650_00973,,경기도 포천시 일동면 화동로1034번길 28,경기도 포천시 일동면 기산리 286-9,"236-2-000018",공영,노외,181,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,37.9553150000,127.3193200000
경기도,여주시,점봉동,"41670115",생활편의형SOC,CVNTL,주차장,부영아파트 건너편상가앞,CVNTL_23_41670_00652,,경기도 여주시 세종로 369,경기도 여주시 점봉동 429-44,"237-2-000013",공영,노외,200,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,,,,,,,"","",경기도 여주시청,"031-887-2234",2022-07-11,,37.2656000000,127.6397000000
경기도,화성시,향남읍,"41590259",생활편의형SOC,CVNTL,주차장,향남환승터미널,CVNTL_23_41590_01003,,경기도 화성시 향남읍 향남로 424,경기도 화성시 향남읍 행정리 472-1,"233-2-000014",공영,노외,162,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,10,300,10,400,270,10000,90000,카드결제,환승주차장(환승증명 50감면),화성도시공사,"031-357-6548",2022-07-11,,37.1327440000,126.9218300000
경기도,화성시,향남읍,"41590259",생활편의형SOC,CVNTL,주차장,평리,CVNTL_23_41590_01002,,경기도 화성시 향남읍 평6길 48,경기도 화성시 향남읍 평리 124-1,"233-2-000002",공영,노외,109,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,10,300,10,400,,,30000,카드결제,최초2시간 무료 후 1시간내 10분당 300원 이후 10분당 400원(전통시장),화성도시공사,"031-357-6548",2022-07-11,,37.1303830000,126.9080500000
경기도,화성시,향남읍,"41590259",생활편의형SOC,CVNTL,주차장,발안만세시장,CVNTL_23_41590_01004,,경기도 화성시 향남읍 평1길 12-8,경기도 화성시 향남읍 평리 35-17,"233-1-000062",공영,노상,20,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,0,0,,,,"","",화성시청 교통지도과,"031-5189-3130",2022-07-11,,37.1329600000,126.9100200000
경기도,용인시 수지구,동천동,"41465103",생활편의형SOC,CVNTL,주차장,동천동,CVNTL_23_41465_00733,,경기도 용인시 수지구 신수로783번길 40,경기도 용인시 수지구 동천동 176-4,"228-3-000051",공영,부설,35,"1",미시행,평일+토요일+공휴일,"23:59","23:59","23:59","23:59","23:59","23:59",무료,0,0,0,0,0,0,0,"",지하: 평일(06:00~18:00) 운영,용인시 동천동,"031-324-8713",2022-07-11,,37.3418000000,127.0991800000
경기도,이천시,사음동,"41500111",생활편의형SOC,CVNTL,주차장,사기막골공영노외주차장,CVNTL_23_41500_00846,,경기도 이천시 경충대로2993번길 47,경기도 이천시 사음동 470-10,"230-2-000003",공영,노외,66,"4",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2938770000,127.4122600000
경기도,안성시,명륜동,"41550107",생활편의형SOC,CVNTL,주차장,명륜도로 공영,CVNTL_23_41550_00553,,경기도 안성시 명륜길 33-2,경기도 안성시 명륜동 157-2,"231-4-000001",민영,노외,4,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,0,0,0,0,0,"0","0",경기도 안성시청,"031-678-2812",2022-07-11,,37.0142860000,127.2741240000
경기도,안성시,명륜동,"41550107",생활편의형SOC,CVNTL,주차장,남파로,CVNTL_23_41550_00552,,경기도 안성시 남파로 250-4,경기도 안성시 명륜동 산 10-12,"231-1-000017",공영,노상,55,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,0,0,0,0,0,"0","0",경기도 안성시청,"031-678-2812",2022-07-11,,37.0129360000,127.2761500000
경기도,안성시,석정동,"41550118",생활편의형SOC,CVNTL,주차장,대학로,CVNTL_23_41550_00554,,경기도 안성시 중앙로 335,경기도 안성시 석정동 339,"231-1-000009",공영,노상,155,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,0,0,0,0,0,"0","0",경기도 안성시청,"031-678-2812",2022-07-11,,37.0092160000,127.2646260000
경기도,안성시,석정동,"41550118",생활편의형SOC,CVNTL,주차장,비룡로,CVNTL_23_41550_00544,,경기도 안성시 비룡5길 14,경기도 안성시 석정동 333,"231-1-000011",공영,노상,27,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,0,0,0,0,0,"0","0",경기도 안성시청,"031-678-2812",2022-07-11,,37.0136800000,127.2618200000
경기도,의왕시,포일동,"41430109",생활편의형SOC,CVNTL,주차장,흥안대로 434번길 노상주차장,CVNTL_23_41430_00796,,경기도 의왕시 흥안대로434번길 77,경기도 의왕시 포일동 537-1,"226-1-000022",공영,노상,16,기타,미시행,평일+토요일+공휴일,"0:00","0:00","0:00","0:00","0:00","0:00",무료,0,0,0,0,0,0,0,"",무료,의왕도시공사,"031-8086-7447",2022-07-11,,37.3921550000,126.9797060000
경기도,양주시,은현면,"41630310",생활편의형SOC,CVNTL,주차장,경기화물,CVNTL_23_41630_00641,,경기도 양주시 은현면 화합로 791-1,경기도 양주시 은현면 운암리 132-8,"235-4-000006",민영,노외,11,"1",미시행,평일+토요일+공휴일,"9:00","23:59","9:00","23:59","9:00","23:59",혼합,30,600,10,200,24,7000,60000,현금+카드,"",신운철,"031-868-2424",2022-07-11,,37.8701820000,127.0165500000
경기도,포천시,이동면,"41650380",생활편의형SOC,CVNTL,주차장,장암 무료공영,CVNTL_23_41650_00976,,경기도 포천시 이동면 화동로 2119,경기도 포천시 이동면 장암리 477-9,"236-2-000022",공영,노외,66,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,38.0368960000,127.3667700000
경기도,양주시,덕정동,"41630110",생활편의형SOC,CVNTL,주차장,덕정역 주차장,CVNTL_23_41630_00629,,경기도 양주시 회정로 99,경기도 양주시 덕정동 281-4,"235-4-000012",민영,노외,89,"1",미시행,평일+토요일+공휴일,"9:00","23:59","9:00","23:59","9:00","23:59",혼합,30,600,10,200,24,7000,60000,현금+카드,"",코레일네트웍스㈜,"02-3271-0715",2022-07-11,,37.8375600000,127.0640300000
경기도,양주시,덕정동,"41630110",생활편의형SOC,CVNTL,주차장,회천농협 유료주차장,CVNTL_23_41630_00627,,경기도 양주시 덕정2길 26,경기도 양주시 덕정동 350-30,"235-4-000008",민영,노외,58,"1",미시행,평일+토요일+공휴일,"9:00","23:59","9:00","23:59","9:00","23:59",혼합,30,600,10,200,24,7000,60000,현금+카드,"",회천농업협동조합,"031-8082-6623",2022-07-11,,37.8429700000,127.0628300000
경기도,양주시,덕정동,"41630110",생활편의형SOC,CVNTL,주차장,신세대관광,CVNTL_23_41630_00628,,경기도 양주시 덕정2길 26,경기도 양주시 덕정동 350-30,"235-4-000009",민영,노외,18,"1",미시행,평일+토요일+공휴일,"9:00","23:59","9:00","23:59","9:00","23:59",혼합,30,600,10,200,24,7000,60000,현금+카드,"",민영철,"031-8082-6623",2022-07-11,,37.8429700000,127.0628300000
경기도,이천시,신둔면,"41500310",생활편의형SOC,CVNTL,주차장,고인돌주차장,CVNTL_23_41500_00847,,경기도 이천시 신둔면 석동로161번길 116,경기도 이천시 신둔면 지석리 13-4,"230-2-000005",공영,노외,61,"4",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.3322070000,127.4322000000
경기도,여주시,천송동,"41670120",생활편의형SOC,CVNTL,주차장,여주도자세상,CVNTL_23_41670_00653,,경기도 여주시 신륵사길 13-1,경기도 여주시 천송동 294-3,"237-2-000010",공영,노외,346,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,,,,,,,"","",경기도 여주시청,"031-887-2234",2022-07-11,,37.2995300000,127.6555560000
경기도,포천시,영중면,"41650360",생활편의형SOC,CVNTL,주차장,양문로 주차장,CVNTL_23_41650_00977,,경기도 포천시 영중면 양문로9길 4,경기도 포천시 영중면 양문리 770-1,"236-2-000017",공영,노외,64,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,38.0017800000,127.2430300000
경기도,포천시,영중면,"41650360",생활편의형SOC,CVNTL,주차장,양문로 공영주차장,CVNTL_23_41650_00978,,경기도 포천시 영중면 양문로4길 18-5,경기도 포천시 영중면 양문리 803-13,"236-2-000052",공영,노외,14,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,38.0017430000,127.2416300000
경기도,포천시,영북면,"41650390",생활편의형SOC,CVNTL,주차장,시가지 노상주차장,CVNTL_23_41650_00979,,경기도 포천시 영북면 영북로 168,경기도 포천시 영북면 운천리 340-3,"236-1-000023",공영,노상,202,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,30,,,,,,,"",무료,경기도 포천시청,"031-538-3493",2022-07-11,,38.0893000000,127.2751400000
경기도,용인시 기흥구,언남동,"41463112",생활편의형SOC,CVNTL,주차장,구성동,CVNTL_23_41463_00697,,경기도 용인시 기흥구 구성로77번길 17,경기도 용인시 기흥구 언남동 342-1,"228-3-000005",공영,부설,96,"1",미시행,평일,"9:00","18:00","23:59","23:59","23:59","23:59",유료,30,600,15,300,24,8000,80000,현금+신용카드,최초 60분 이후 30분까지 600원,용인시  용인도시공사(위탁),"031-338-6581",2022-07-11,,37.2965500000,127.1185800000
경기도,파주시,문산읍,"41480250",생활편의형SOC,CVNTL,주차장,문산자유시장 공영주차장,CVNTL_23_41480_00926,,경기도 파주시 문산읍 문산로 45,경기도 파주시 문산읍 문산리 8-2,"229-2-000022",공영,노외,123,"1",미시행,평일+토요일+공휴일,"9:00","18:00","0:00","23:59","0:00","23:59",유료,30,500,30,500,,,,현금+신용카드,경차·장애인 차량 50퍼센트 할인,경기도 파주시 시설관리공단,"031-950-1975",2022-07-11,,37.8577000000,126.7843550000
경기도,파주시,문산읍,"41480250",생활편의형SOC,CVNTL,주차장,문산고가다리 공영주차장,CVNTL_23_41480_00927,,경기도 파주시 문산읍 문향로84번길 23,경기도 파주시 문산읍 선유리 957-31,"229-2-000036",공영,노외,40,기타,미시행,평일+토요일+공휴일,"0:00","18:00","0:00","23:59","0:00","23:59",유료,30,500,30,500,,,80000,현금,"경차, 장애인 차량 50퍼센트 할인",경기도 파주시 시설관리공단,"031-950-1975",2022-07-11,,37.8594360000,126.7876600000
경기도,의왕시,내손동,"41430107",생활편의형SOC,CVNTL,주차장,내손 제2공영주차장,CVNTL_23_41430_00802,,경기도 의왕시 민백길 지하 4,경기도 의왕시 내손동 844-5,"226-2-000012",공영,노외,68,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,600,10,200,300,6000,50000,신용카드,"",의왕도시공사,"031-8086-7440",2022-07-11,,37.3860300000,126.9734200000
경기도,의왕시,내손동,"41430107",생활편의형SOC,CVNTL,주차장,내손 제1공영주차장,CVNTL_23_41430_00803,,경기도 의왕시 내손순환로 지하 58,경기도 의왕시 내손동 709,"226-2-000013",공영,노외,76,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",유료,30,600,10,200,300,6000,50000,신용카드,"",의왕도시공사,"031-8086-7440",2022-07-11,,37.3836200000,126.9777300000
경기도,의왕시,내손동,"41430107",생활편의형SOC,CVNTL,주차장,서울외곽순환고속도로하부,CVNTL_23_41430_00798,,경기도 의왕시 계원대학로 2,경기도 의왕시 내손동 746,"226-1-000004",공영,노상,70,"1",미시행,평일+토요일,"9:00","20:00","9:00","18:00","0:00","0:00",유료,30,800,10,300,270,8000,85000,현금,"",의왕도시공사,"031-8086-7441",2022-07-11,,37.3797840000,126.9716400000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,이천고앞노상주차장(1개소),CVNTL_23_41500_00859,,경기도 이천시 아리역로16번길 20,경기도 이천시 창전동 443-2,"230-1-000044",공영,노상,24,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2868100000,127.4483640000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,구배수지 공영,CVNTL_23_41500_00886,,경기도 이천시 설봉로 122,경기도 이천시 창전동 417,"230-2-000004",공영,노외,231,"1",미시행,평일,"10:00","19:00","0:00","0:00","0:00","0:00",무료,0,0,0,0,,0,0,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 53퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,"031-635-2070",2022-07-11,,37.2861630000,127.4404300000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,이천서희청소년문화센터,CVNTL_23_41500_00922,,경기도 이천시 영창로 260,경기도 이천시 창전동 105-3,"230-2-000011",공영,노외,200,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-645-3666",2022-07-11,,37.2804300000,127.4517500000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,구배수지 공영,CVNTL_23_41500_00849,,경기도 이천시 설봉로 122,경기도 이천시 창전동 417,"230-2-000002",공영,노외,230,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2861630000,127.4404300000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,설봉로노상,CVNTL_23_41500_00856,,경기도 이천시 설봉로 87,경기도 이천시 창전동 409-9,"230-1-000038",공영,노상,32,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2843700000,127.4385400000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,이천서희청소년문화센터,CVNTL_23_41500_00860,,경기도 이천시 영창로 260,경기도 이천시 창전동 105-3,"230-1-000045",공영,노상,54,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2804300000,127.4517500000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,애련정로노상주차장(3개소)(설봉중사거리~구시민회관사거리),CVNTL_23_41500_00858,,경기도 이천시 애련정로 122,경기도 이천시 창전동 459-19,"230-1-000040",공영,노상,27,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2813070000,127.4503250000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,"9-1 우리은행옆",CVNTL_23_41500_00863,,경기도 이천시 영창로 217,경기도 이천시 창전동 147-5,"230-1-000026",공영,노상,8,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",혼합,30,600,10,250,5,7000,,현금+신용카드,"경차, 장애인 차량 50프로 할인",경기도 이천시청,"031-635-2070",2022-07-11,,37.2810750000,127.4466300000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,"9-2 나우한결내과앞",CVNTL_23_41500_00864,,경기도 이천시 영창로 223,경기도 이천시 창전동 457-21,"230-1-000027",공영,노상,21,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",혼합,30,600,10,250,5,7000,,현금+신용카드,"경차, 장애인 차량 50프로 할인",경기도 이천시청,"031-635-2070",2022-07-11,,37.2809000000,127.4475250000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,"9-4 분수대오거리2",CVNTL_23_41500_00866,,경기도 이천시 영창로 222-1,경기도 이천시 창전동 463-10,"230-1-000029",공영,노상,18,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",혼합,30,600,10,250,5,7000,,현금+신용카드,"경차, 장애인 차량 50프로 할인",경기도 이천시청,"031-635-2070",2022-07-11,,37.2804200000,127.4473700000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,서희청소년문화센터공영주차장,CVNTL_23_41500_00885,,경기도 이천시 영창로 260,경기도 이천시 창전동 105-3,"230-2-000003",공영,노외,196,"1",미시행,평일,"10:00","19:00","0:00","0:00","0:00","0:00",무료,0,0,0,0,,0,0,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 52퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,"031-635-2070",2022-07-11,,37.2804300000,127.4517500000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,"3-2 세람저축은행맞은편",CVNTL_23_41500_00869,,경기도 이천시 중리천로 51,경기도 이천시 창전동 159-17,"230-1-000009",공영,노상,17,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",혼합,30,600,10,250,5,7000,,현금+신용카드,"경차, 장애인 차량 50프로 할인",경기도 이천시청,"031-635-2070",2022-07-11,,37.2804830000,127.4436650000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,"4-4 라온팰리스맞은편",CVNTL_23_41500_00877,,경기도 이천시 중리천로 81,경기도 이천시 창전동 169-7,"230-1-000013",공영,노상,12,"1",미시행,평일,"10:00","19:00","0:00","0:00","0:00","0:00",혼합,30,600,10,250,,7000,,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 50퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,"031-635-2070",2022-07-11,,37.2786750000,127.4464900000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,"9-1 우리은행옆",CVNTL_23_41500_00878,,경기도 이천시 영창로 217,경기도 이천시 창전동 147-5,"230-1-000026",공영,노상,8,"1",미시행,평일,"10:00","19:00","0:00","0:00","0:00","0:00",혼합,30,600,10,250,,7000,,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 50퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,"031-635-2070",2022-07-11,,37.2810750000,127.4466300000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,망현산길노상주차장(3개소),CVNTL_23_41500_00852,,경기도 이천시 설봉로 152,경기도 이천시 창전동 424-5,"230-1-000034",공영,노상,97,"2",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2858800000,127.4436500000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,향교로노상주차장(8개소)(향교~일신주유소),CVNTL_23_41500_00854,,경기도 이천시 향교로 36,경기도 이천시 창전동 419-7,"230-1-000036",공영,노상,81,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2847630000,127.4412400000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,"9-3 분수대오거리1",CVNTL_23_41500_00865,,경기도 이천시 이섭대천로 1236,경기도 이천시 창전동 463-19,"230-1-000028",공영,노상,12,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",혼합,30,600,10,250,5,7000,,현금+신용카드,"경차, 장애인 차량 50프로 할인",경기도 이천시청,"031-635-2070",2022-07-11,,37.2804450000,127.4471300000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,"3-2 세람저축은행맞은편",CVNTL_23_41500_00874,,경기도 이천시 중리천로 51,경기도 이천시 창전동 159-17,"230-1-000009",공영,노상,17,"1",미시행,평일,"10:00","19:00","0:00","0:00","0:00","0:00",혼합,30,600,10,250,,7000,,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 50퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,"031-635-2070",2022-07-11,,37.2804830000,127.4436650000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,북샛말공영주차장,CVNTL_23_41500_00884,,경기도 이천시 이섭대천로 1299,경기도 이천시 창전동 443-25,"230-2-000001",공영,노외,177,"1",미시행,평일,"10:00","19:00","0:00","0:00","0:00","0:00",무료,0,0,0,0,,0,0,현금+카드,"국가유공자100퍼센트 감면, 경차/저공해차량/장애인차량 등 51퍼센트 감면, 공휴일 무료 운영",이천시시설관리공단,"031-635-2070",2022-07-11,,37.2861100000,127.4486300000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,창전사거리노상주차장(2개소)(일신주유소~설봉중),CVNTL_23_41500_00855,,경기도 이천시 향교로 95-10,경기도 이천시 창전동 448-11,"230-1-000037",공영,노상,18,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2846530000,127.4487400000
경기도,이천시,창전동,"41500101",생활편의형SOC,CVNTL,주차장,서희로노상주차장(2개소)(중앙사거리~구샛별슈퍼),CVNTL_23_41500_00857,,경기도 이천시 서희로 74,경기도 이천시 창전동 128-12,"230-1-000039",공영,노상,31,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,,,,,,"","",경기도 이천시청,"031-644-2332",2022-07-11,,37.2820500000,127.4433600000
경기도,안성시,서운면,"41550330",생활편의형SOC,CVNTL,주차장,서운공영주차장,CVNTL_23_41550_00548,,경기도 안성시 서운면 신촌양동길 24-8,경기도 안성시 서운면 신촌리 12-8,"231-2-000015",공영,노외,35,"1",미시행,평일+토요일+공휴일,"0:00","23:59","0:00","23:59","0:00","23:59",무료,0,0,0,0,0,0,0,"0","0",경기도 안성시청,"031-678-2812",2022-07-11,,36.9426300000,127.2586300000
